job_id,year,job_title,company,location,job_text,matched_keywords,posting_date,matched_keywords,job_domain_keywords,city,state
2025_0430,2025,Senior Software & ML Engineer (m/w/d) mit Schwerpunkt Computer Vision,prenode GmbH,76131 Karlsruhe,"Senior Software & ML Engineer (m/w/d) mit Schwerpunkt Computer Vision Deine Aufgaben Federführender Aufbau und Weiterentwicklung von Machine-Learning- und Computer-Vision-Pipelines Verantwortung für die Konzeption, Umsetzung und Optimierung produktionsnaher KI-Lösungen – von der Idee bis zum produktiven Einsatz Integration der Lösungen in bestehende Systeme sowie kontinuierliche Weiterentwicklung des Produktmoduls Entwicklung und Skalierung von Backend- und Frontendlösungen (Node.js, Python, TypeScript/JavaScript) Unterstützung bei der Definition von Software-Architekturen und Standards für die KI- und Vision-Komponenten Technische Steuerung von Partnern und Dienstleistern sowie Mitwirkung bei der Auswahl neuer Technologien und Tools Coaching und fachliche Unterstützung von Junior-Entwickler:innen und Praktikant:innen im Bereich Vision & AI Mitarbeit an spannenden Innovations- und Förderprojekten mit renommierten Partnern aus Industrie und Forschung Dein Profil Sehr gute Deutschkenntnisse in Wort und Schrift sowie exzellente Kommunikationsfähigkeiten Mehrjährige Erfahrung in der Entwicklung von Machine-Learning- und Computer-Vision-Lösungen – idealerweise im industriellen Umfeld (z.B. visuelle Inspektion) Sehr gute Kenntnisse in Python Erfahrung in der App-Entwicklung mit Node.js (z.B. Backend-APIs, Microservices oder cloudnahe Anwendungen) Erfahrung im produktiven Deployment von KI- und CV-Systemen (Edge, Cloud oder Hybrid) Fundierte Kenntnisse aktueller Deep-Learning-Frameworks (z.B. TensorFlow, PyTorch) sowie in Bildverarbeitung (z.B. OpenCV) Erfahrung mit MLOps-Ansätzen, Versionierung von Modellen und automatisierten Trainings-/Deploymentprozessen Fähigkeit, komplexe Anforderungen zu strukturieren und tragfähige, skalierbare Lösungen zu entwickeln Selbstständige, strukturierte Arbeitsweise sowie Begeisterung für agile und innovative Entwicklungsumgebungen Wünschenswert: Erfahrung mit Industrial IoT-Architekturen und Edge Computing Was wir bieten Eine dynamische und ehrgeizige Umgebung, die dir eine steile Lernkurve und die Möglichkeit zum Wachstum garantiert. Eine flexible und moderne Arbeitskultur, die dir die Vorteile der heutigen digitalen Möglichkeiten und Tools bietet. Eine innovative neue Technologie und Herangehensweise, die sicherstellt, dass deine tägliche Arbeit sinnvoll und wirkungsvoll ist. Ein engagiertes Team, das zusammenarbeiten und voneinander lernen möchte. Unsere Benefits im Überblick: Gemeinsame Teamevents EGYM Wellpass Betriebliche Altersvorsorge Kostenlose Getränke, Kaffee und Tee Essenslieferung mit Cateroo Stadtmobil (Carsharing) Umfangreiche Weiterbildungsmöglichkeiten Flexible Arbeitszeiten Remote Work möglich Workation möglich Apple Hardware Modernes Büro mit hochwertiger Ausstattung und vieles mehr Wie wir ticken Jeder bei uns handelt, wie ein Entrepreneur: Wir lieben die Freiheit selbstbestimmt und mit Wirkung zu arbeiten. Wir fördern flache Hierarchien. Dies erreichen wir dadurch, dass jeder auf die eigene Person, Position und Fähigkeit angepasst wie ein Entrepreneur handelt. Wir helfen Innovatoren zu gewinnen: Wir sind Evangelisten der Innovation! Innovation = Idee + Umsetzung + Mehrwert! Für uns steht es im Vordergrund, die Welt mit Innovationen zu verbessern. Bei unseren Kunden arbeiten wir oft mit Innovatoren zusammen, die viele Herausforderungen vor sich haben. Unser Ziel ist es, ihnen zu helfen erfolgreich mit Ihren Vorhaben zu sein. Wir handeln eigenverantwortlich aber teamorientiert: Jeder und jede Einzelne übernimmt die Verantwortung für seine Aufgaben und Entscheidungen, behält dabei jedoch immer das gemeinsame Ziel und die Zusammenarbeit mit dem Team im Blick. Es geht darum, selbstständig zu handeln und gleichzeitig die Stärken aller zu nutzen und zu fördern. Wir überholen unsere Wettbewerber indem wir schneller lernen: In unserem Umfeld finden rasante Entwicklungen statt und der Markt ändert sich in hohem Tempo. Wir können nicht alles wissen, wollen uns aber konsequent weiterentwickeln, Neues ausprobieren und Erfahrungen rasch in Verbesserungen umsetzen. Durch diesen Fokus auf schnelles Lernen können wir zügiger auf Marktveränderungen reagieren und Innovationen vorantreiben. Wir achten uns, die Dinge, die wir tun und wie wir diese tun: Wir behandeln uns selbst, unsere Mitmenschen und unsere Aufgaben mit Sorgfalt und Respekt. Dabei geht es nicht nur um das Ergebnis, sondern auch um den Weg dorthin – wir sind uns der Auswirkungen unseres Handelns bewusst und setzen uns für einen positiven Einfluss ein. Über uns prenode realisiert KI-basierte Funktionen zur Verbesserung der lokalen Fertigung und Produkte. Wir sind ein Startup aus Karlsruhe mit dem Fokus auf der Implementierung von sicheren und robusten KI-Systemen in der Produktion. Für unsere Reise an die Spitze der industriellen KI-Unternehmen wollen wir unser Team mit talentierten und engagierten Personen erweitern.","ml, ai, ki, computer vision, ml , cv-, pytorch, tensorflow, mlops, ml engineer",2025-06-16,"ml, ai, ki, computer vision, ml , cv-, pytorch, tensorflow, mlops, ml engineer","machine learning, artificial intelligence",Karlsruhe,Baden-Württemberg
2025_0094,2025,Working Student (f/m/d) - Research and Develop Intelligent Task Execution Techniques,SAP,69190 Walldorf,"Working Student (f/m/d) - Research and Develop Intelligent Task Execution Techniques We help the world run better At SAP, we enable you to bring out your best. Our company culture is focused on collaboration and a shared passion to help the world run better. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your individual contributions, and a variety of benefit options for you to choose from. What you'll do Our task execution platform is the central component of the Continuous Integration (CI) process for the SAP HANA product.The incoming workload is modeled in an execution graph and scheduled on a cluster of worker nodes. In this project you will facilitate more efficient workload execution by injecting intelligence into the scheduler and its workload processing capabilities. The aim is to make use of contextual information of the workload as input for Machine Learning techniques. The developed models will serve in deriving intelligent scheduling decisions allowing more efficient use of cluster resources. Hence resulting in reduction of costs and workload execution timings. What you bring Expected qualifications: Student (f/m/d) at a university or a university of applied sciences (of computer science, data science, artificial intelligence, or related fields at a higher education institution) Experience with programming demonstrated by existing projects. Knowledge in Python programming Comfortable with English for daily communication (B level). German (B level) is a plus Good grades shown by a Transcript of Records (ToR) / Grades The application must contain (English or German): A cover letter that expresses your interest A CV that provides information about your programming experience A transcript of records (ToR) that contains grades of all university-level courses/degrees Meet your team Join a team that values creativity, encourages risk-taking, and counts on your unique ideas. Our goal is to create a next-generation task execution framework powered by artificial intelligence to augment developer productivity. Our vision is to build AI agents that collaborate intelligently to tackle a broad spectrum of challenges, with the potential to redefine industry standards. Your set of application documents should contain a cover letter, a resume in table form, school leaving certificates, certificate of enrollment, current university transcript of records, copies of any academic degrees already earned, and if available, references from former employers (including internships). Please also describe your experience and skills in foreign languages and computer programs / programming languages. This is a SAP global, strategic, paid working student position that provides students with opportunities to find purpose in their careers. #Workingstudent #Werkstudent #Germany #Deutschland #Student #LIHybrid #SAPGermanStudentsCareers Bring out your best SAP innovations help more than four hundred thousand customers worldwide work together more efficiently and use business insight more effectively. Originally known for leadership in enterprise resource planning (ERP) software, SAP has evolved to become a market leader in end-to-end business application software and related services for database, analytics, intelligent technologies, and experience management. As a cloud company with two hundred million users and more than one hundred thousand employees worldwide, we are purpose-driven and future-focused, with a highly collaborative team ethic and commitment to personal development. Whether connecting global industries, people, or platforms, we help ensure every challenge gets the solution it deserves. At SAP, you can bring out your best. We win with inclusion SAP’s culture of inclusion, focus on health and well-being, and flexible working models help ensure that everyone – regardless of background – feels included and can run at their best. At SAP, we believe we are made stronger by the unique capabilities and qualities that each person brings to our company, and we invest in our employees to inspire confidence and help everyone realize their full potential. We ultimately believe in unleashing all talent and creating a better and more equitable world. SAP is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to the values of Equal Employment Opportunity and provide accessibility accommodations to applicants with physical and/or mental disabilities. If you are interested in applying for employment with SAP and are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team: Careers@sap.com. For SAP employees: Only permanent roles are eligible for the SAP Employee Referral Program, according to the eligibility rules set in the SAP Referral Policy. Specific conditions may apply for roles in Vocational Training. Requisition ID: 426921 | Work Area: Software-Research | Expected Travel: 0 - 10% | Career Status: Student | Employment Type: Limited Part Time | Additional Locations: #LI-Hybrid","machine learning, ai, artificial intelligence, data science, cv ",2025-07-01,"machine learning, ai, artificial intelligence, data science, cv ","machine learning, artificial intelligence",Walldorf,Baden-Württemberg
2025_0027,2025,BI Data Scientist (m/f/d) - BI App - onsite in Hamburg or Berlin,ABOUT YOU SE & Co. KG,Hamburg,"BI Data Scientist (m/f/d) - BI App - onsite in Hamburg or Berlin Company Description Job Description We are looking for a BI Data Scientist (m/f/d) - BI APP to be part of the development of our Business Intelligence Application. Our BI APP circle is embedded in our new circle cluster “Customer & Shop Intelligence”, which is in charge of driving a personalized and inspirational shop experience. Our BI-APP Team uses data from across the company and transforms it into logics & scores, used to provide the best personalized user shopping experience. You will develop the algorithms powering our recommendations. What you will do Develop algorithms for personalized shopping using advanced machine learning techniques Deploy solutions to production with full ownership, ensuring performance and scalability Apply data science skills with a pragmatic, agile approach to deliver measurable results Improve recommendation systems by identifying gaps in business logic and proposing data-driven enhancements Contribute to a fast-paced, dynamic environment where your ideas have direct impact Who you are At least 2 years of experience in working as a Data Scientist Proficiency in Python or a scientific computing language (e.g., MATLAB, R, Julia) Strong SQL skills and experience with large datasets (e.g., pandas, numpy, dask) Solid understanding of machine learning principles, with hands-on model building and deployment experience Proven success in delivering ML solutions that drive business value Expertise in data pipelines, cloud platforms (GCP Vertex AI, Amazon SageMaker), and statistical model evaluation Familiarity with CI/CD tools and generative AI frameworks is a plus Excellent English communication skills, with the ability to explain complex ML concepts to both technical and non-technical stakeholders Proven collaborator in setting standards for ML model deployment and fostering a proactive, knowledge-sharing environment What you will get on top 40 % employee discount in our shop Flexible working hours or paid overtime Hybrid working Internal referral program 16,80€ mobility subsidy Support in Relocation and VISA process International & diverse working environment Company pension scheme Sports courses: e.g. gym membership and internal sport teams Laracast & Egghead Account Mental health & wellbeing workshops Inhouse parcel station Exclusive discounts via “Corporate Benefits” Participating in Employee Share Program Language courses Free choice of hardware (Mac or Windows) Weekly changing benefits Bike-Leasing (Swapfiets) State-of-the-art Technologies","ml, machine learning, ai, data science, generative ai, ml , data scientist",2025-07-04,"ml, machine learning, ai, data science, generative ai, ml , data scientist","machine learning, artificial intelligence",Hamburg,Hamburg
2025_0604,2025,SAP ANALYTICS SPECIALIST / CONSULTANT,FACKELMANN,91217 Hersbruck,"SAP ANALYTICS SPECIALIST / CONSULTANT SAP Analytics Specialist / Consultant location_on Hersbruck, Deutschland home Teilweise Home-Office work Vollzeit Fackelmann Brands ist mit den Marken Fackelmann, Dr. Oetker Küchenhelfer, Zenker, Chefkoch trifft Fackelmann, Tasty sowie vielen weiteren der Weltmarktführer für Küchenhelfer und Backformen. An unserem Stammsitz in Hersbruck nahe Nürnberg stellen wir nicht nur Küchenhelfer, sondern auch hochwertige Badezimmermöbel her. Als in dritter Generation familiengeführtes Unternehmen bauen wir auf unsere 100-jährige Erfahrung und blicken dabei stets in die Zukunft. Heute haben wir über 40 Produktions- und Vertriebsgesellschaften weltweit – und sind stolz auf unsere engagierten Mitarbeiter, die unsere positive Entwicklung ständig vorantreiben. Einsteigen und Durchstarten als SAP Analytics Specialist / Consultant (m/w/d) In unserem IT-Department setzen Sie Ihre Expertise ein, um datengesteuerte Lösungen zu entwickeln und zu implementieren. Mit SAP BW/4HANA und SAP Analytics Cloud transformieren Sie Rohdaten in wertvolle Erkenntnisse und tragen so zum Erfolg des Unternehmens bei. Ihre Aufgaben: Gestaltung innovativer Analytics-Lösungen: Entwickeln und implementieren Sie innovative Analytics-Lösungen mit SAP BW/4HANA, SAP Analytics Cloud oder SAP Data Warehouse Cloud, um unseren internen Abteilungen wertvolle Einblicke in ihre Daten zu ermöglichen. Gestaltung innovativer Analytics-Architekturen: Entwickeln und implementieren Sie skalierbare IT-Architekturlösungen für das SAP Analytics-Umfeld, sowohl in der Cloud als auch onPremise. Integrieren und orchestrieren Sie Datenströme über die SAP Business Technology Platform, einschließlich der Nutzung von SAP Data Intelligence. Sicherung datenbasierter Entscheidungen: Modellieren, transformieren und bereiten Sie Daten auf, um aussagekräftige Analysen und Reports zu erstellen. Stellen Sie sicher, dass unsere Daten sauber, konsistent und für fundierte Entscheidungen nutzbar sind. BI & AI Expertise: Nutzen Sie Ihr fundiertes Wissen über BI-Prinzipien und innovative KI-Technologien, um fortschrittliche analytische Modelle und interaktive Dashboards zu entwickeln. So liefern Sie aussagekräftige Insights, die zu datengesteuerten Entscheidungen führen. Data Science & AI Specialist (SAP BW/AI): Bringen Sie Ihre Expertise im Bereich Machine Learning ein, um innerhalb von SAP BW leistungsstarke Modelle zu entwickeln, die die Prognosegenauigkeit verbessern und Entscheidungsprozesse automatisieren. Ihr Profil: Sie verfügen über ein abgeschlossenes Studium in Informatik, Wirtschaftsinformatik oder einem vergleichbaren Studiengang. Sie bringen 3 Jahre Berufserfahrung in der Implementierung und Unterstützung von SAP BW Systemen mit. Außerdem haben Sie bereits Erfahrung in der Beratung und Implementierung von SAP Analytics-Lösungen (SAP BW, BO, SAP BW/4HANA oder SAP Analytics Cloud). Sie kennen Sich mit ABAP, CDS-Views und JavaScript aus und haben ein gutes Verständnis des SAP BW Contents für ERP bzw. S/4HANA. Analytisches Denken, Problemlösungskompetenz und Teamfähigkeit gehören zu Ihren Stärken. Ihre guten Deutsch- und Englischkenntnisse ermöglichen eine optimale Kommunikation mit unseren nationalen und internationalen Kollegen. Wir bieten Ihnen: Mitaufbau eines neuen Standards von SAP Analytics bei Fackelmann Die Möglichkeit, Ihre Expertise im Bereich SAP Analytics einzubringen und innovative Lösungen für das gesamte Unternehmen zu entwickeln Spannende Projekte für unseren Stammsitz in Hersbruck sowie für die Business Units weltweit Individuelle Weiterbildungsmöglichkeiten und die Chance, Ihr Wissen stetig zu erweitern Firmenbenefits: Flexible Arbeitszeitmodelle und mobiles Arbeiten Gesundheitsmanagement: Yogakurs, Gesundheitstage mit kostenlosen Check-ups, Vorträge zu Gesundheitsthemen, Teilnahme an Sportevents Zuschuss zum Deutschlandticket Möglichkeit der Nutzung von E-Ladesäulen auf dem Betriebsgelände Fahrrad-Leasing Mitarbeiter-Events Betriebsärztlicher Dienst Zuschuss zur betrieblichen Altersvorsorge Corporate Benefits sowie Sonderkonditionen bei verschiedenen Partnern und in unserer Fackelmann Welt Zuwendungen wie ein 13. Monatsgehalt und Jubiläumsgeld Haben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihre vollständigen Bewerbungsunterlagen mit Angabe Ihrer Gehaltsvorstellung und Ihres frühestmöglichen Eintrittstermins direkt über den ""Jetzt Bewerben"" Button. Bei Fragen steht Dir unsere Personalabteilung gerne zur Verfügung. Fackelmann GmbH + Co. KG Frau Vera Philipp Sebastian-Fackelmann-Str. 6 91217 Hersbruck Tel.: 09151 811-118 www.fackelmann.com","machine learning, ai, ki, data science",2025-06-05,"machine learning, ai, ki, data science","machine learning, artificial intelligence",Nürnberg,Bayern
2025_0124,2025,Data Scientist,Vay,Berlin,"Data Scientist Ever wanted to tell people, ""Yeah, I helped launch the future of transportation""? Well, here's your shot. At Vay, we're flipping the script on mobility with Remote driving—delivering cars to customers with zero hassle and zero driver inside, offering a unique by the minute car rental service. We're already live in Las Vegas, and trust us, we're just getting started. Our journey so far since our launch in 2018: Revolutionary remote driving tech- We built the world's first commercial remote driving product. Breaking boundaries across continents- First to roll out vehicles in both Europe and the USA on public roads without a human being inside & one of only two companies in the States operating a commercial driverless service. Vegas fleet on the rise- Our vehicle fleet is scaling fast, from 20 to 100 cars in Las Vegas. We're just getting started! Watch our CEO, Thomas von der Ohe, deliver a live news segment on CNN - VayDrive Discover what drives our culture- Explore our core values Why this role is awesome: In this exciting role, you'll play a critical part in developing and scaling the data-driven foundations of our remote driving service. From understanding how our fleet behaves to forecasting customer demand, your work will directly influence how we grow and operate. You'll join a deep-tech team tackling unique challenges at the intersection of mobility, AI, and real-world operations, where every model you build has a direct, tangible impact on our product and customer experience. What you'll be driving: Design, test, and deploy machine learning models to analyze cellular network performance, predict fleet behavior, and forecast demand. Handle large, dynamic datasets, transforming raw data into actionable insights through preprocessing and feature engineering. Integrate models into production systems and fine-tune them for real-time performance. Continuously monitor model outputs and iterate based on new data and operational feedback. Collaborate closely with engineering, operations, and product teams to translate business challenges into scalable data solutions. Contribute to our data science roadmap and help us push the boundaries of what's possible with predictive modelling. What are we looking for: Solid foundation in mathematics, statistics, and machine learning concepts. Proficient in Python and SQL, with experience using libraries like Scikit-learn, Pandas, TensorFlow, or similar. Hands-on experience in building predictive models and deploying them in real-world systems. Strong data wrangling and preprocessing skills, with comfort handling large-scale, complex datasets. Curious, proactive, and excited to solve hard problems in a fast-paced environment. Bonus: experience in mobility, fleet optimization, or telecommunications data. Why Vay? Genius level team - Work with the smartest minds from over 30 countries around the world in deep tech & automotive Huge scope for impact in a fast paced environment Salary + stock options Unlimited Paid Vacation Days Subsidised BVG transport ticket (Berlin) ️‍♂️ Subsidised gym membership ️ Exclusive external discounts Snacks & Drinks in waterfront Berlin office Pension contributions Fun team events throughout the year Introduction to Vay For more information regarding Vay's physical demands, working environments, and safety requirements, please review this link for additional details. Please note, details of what pertains to this role will be discussed during the initial interview. We would love to stay connected for future opportunities no matter the outcome so we highly encourage if you have one to share your LinkedIn profile with us when applying. If you want to be part of something groundbreaking, let's chat! We highly encourage & welcome applicants from all walks of life to help us create a better future for our world","machine learning, ai, data science, data scientist, tensorflow",2025-07-02,"machine learning, ai, data science, data scientist, tensorflow","machine learning, artificial intelligence",Berlin,Berlin
2025_0253,2025,Senior Data Engineer,Almedia,Berlin,"Senior Data Engineer Almedia is the fastest-growing advertising company in Europe according to the FT1000, offering mobile game and app developers unparalleled returns from rewarded user acquisition. We are engineering the future of UA with our data-driven approach and community of over 40 million users engaging with games, apps, and surveys. Based in the heart of Berlin, our collaborative approach offers the opportunity for our clients to acquire 10,000 users daily, providing consistent value and improved ROAS in the short and long term. We're looking for a Senior Data Engineer to build and optimize our scalable data pipelines on Google Cloud Platform, ensuring seamless data flow and top-tier quality. This role involves developing robust ETL/ELT workflows, building APIs for external integrations, and enhancing our platform to empower our ML and analytics teams. If you're a passionate problem-solver with strong Python, SQL, and data modeling expertise, ready to drive impact in a fast-paced environment, we want to hear from you. What You’ll Do Build scalable data pipelines on GCP, optimising ETL/ELT workflows for efficient data ingestion, transformation, and processing of structured and semi-structured data. Establish a data quality framework to maintain high standards across all data operations. Develop APIs for third-party data exports, enabling seamless, secure, and scalable data integration with external partners. Enhance our data platform to support machine learning and analytics teams effectively. Own and drive data quality initiatives, continuously improving monitoring, logging, and alerting mechanisms to maintain high data reliability. What You’ll Bring Extensive experience in Python and SQL, specialising in building and optimising ETL/ELT pipelines for efficient data processing. Familiarity with dbt/Dataform. Proficiency in handling semi-structured data, with hands-on expertise in data ingestion, validation, monitoring, and anomaly detection. Strong ability to design and develop RESTful APIs for data exports and seamless integration with third-party platforms. Expertise in data modeling, including dimensional modeling, star schema, and optimising warehouse structures for performance and scalability. Familiarity with data orchestration tools such as Dagster or Airflow, along with CI/CD pipelines and containerisation using Docker. Bonus: Previous experience with Terraform for Infrastructure as Code (IaC) and cloud resource automation. What Makes You a Great Fit You’re passionate about data engineering and motivated to make an impact through innovative solutions. A natural problem-solver who thrives on tackling challenges with creativity and precision. A team player who excels in a collaborative, fast-paced environment and continuously seeks opportunities for growth and improvement. Why Almedia? Become an owner: As part of our virtual equity option policy, you’ll have the opportunity to share in Almedia’s success and growth. Innovative and high-growth: Join a startup that has been profitable from day one and is rapidly scaling its impact in the Ad-Tech space. Berlin Office & Collaborative Hub: Work primarily from our modern, centrally located Berlin office, designed to foster strong collaboration, team connection, and organic growth as we build together. Other Benefits: Enjoy a range of benefits designed to support your well-being and growth, including weekly breakfast and lunch at the office, a public transport ticket, gym membership, language classes, and with more exciting additions on the horizon. We believe in fostering talent, evaluating all skill levels during the hiring process, and providing a clear path for growth—whether you aspire to be a future leader or a specialist. Almedia is an equal opportunity employer; we embrace and celebrate diversity, encouraging individuals from all backgrounds to apply. Compensation Range: €80K - €90K","ml, machine learning, ml , data engineer",2025-06-26,"ml, machine learning, ml , data engineer","machine learning, artificial intelligence",Berlin,Berlin
2025_0542,2025,"Investor, Leading Deeptech VC, Remote, Europe","PER, Private Equity Recruitment",Frankfurt am Main,"Investor, Leading Deeptech VC, Remote, Europe When you click apply, you will be redirected to the company’s website . Please ensure you have completed the company’s application process on their platform to fully apply. About our client Our client is one of the leading deeptech venture capital funds in Europe with an impressive portfolio. The fund is highly capitalised with a strong track record and a brilliant reputation in the market. The group is based in the UK, however, half of their current fund is deployed across Europe and they are looking to expand the team with an Associate based on the continent to help drive deals in the region. As such, this is a unique opportunity to play a role with particularly high exposure while being closely supported by the collaborative team. The fund is looking for high potential investors that could be future Partners in the fund and will invest and support in their talent to make this a reality. Given the sectors of focus, it is important that you have a deep understanding of, and interest in, the deep-tech space, specifically in areas such as quantum, computing, semi-conductors, artificial intelligence and machine learning. It is imperative that you bring a STEM degree in Computer Science, Artificial Intelligence, Machine Learning, Physics, Mathematics, Engineering or a related scientific field. What the job involves Dealflow generation and market mapping to find outlier founders from untapped sources Driving deals to close through supporting due diligence and execution Thematic investment development Portfolio management Who we are looking for STEM degree to at least Bachelor's is essential Interest, and experience, in relevant sectors including AI/ML, advanced engineering, aerospace or energy Full-time work experience in consulting, startups or venture capital Proactive, creative problem-solver with a bias for action Analytical, detail-oriented, and able to explain complex ideas clearly Personable, empathetic, and able to build trust quickly #LI-FR1 You will be redirected to the company’s website – you must complete the application on their platform to apply.","ml, machine learning, ai, artificial intelligence, ai/ml",2025-06-04,"ml, machine learning, ai, artificial intelligence, ai/ml","machine learning, artificial intelligence",Frankfurt am Main,Hessen
2019_0721,2019,Manager Regulatory Affairs Jobs in Renningen,Regulatory Affairs REHAU AG,Deutschland,"Manager Regulatory Affairs Jobs in Renningen **Überblick:** Als Manager Regulatory Affairs bei der REHAU AG sind Sie verantwortlich für die Einhaltung und Implementierung von regulatorischen Anforderungen. Darüber hinaus arbeiten Sie an innovativen Projekten im Bereich Machine Learning, maschinelles Lernen, AI und Deep Learning. **Aufgaben:** - Sicherstellung der Einhaltung aller relevanten regulatorischen Anforderungen - Entwicklung und Optimierung von Modellen für maschinelles Lernen (Machine Learning) - Implementierung von KI-Lösungen (AI) zur Prozessoptimierung - Anwendung von Deep Learning Techniken zur Datenanalyse und -vorhersage - Zusammenarbeit mit interdisziplinären Teams zur Integration von AI und Machine Learning in bestehende Systeme **Anforderungen:** - Abgeschlossenes Studium im Bereich Ingenieurwesen, Informatik oder einer verwandten Disziplin - Erfahrung mit Machine Learning Frameworks wie scikit-learn, XGBoost und LightGBM - Kenntnisse in Deep Learning Frameworks wie TensorFlow und Keras - Vertrautheit mit Programmiersprachen wie Python und R - Fähigkeit zur selbstständigen Projektabwicklung und Innovationsförderung","machine learning, maschinelles lernen, ai, ki, deep learning, tensorflow",2019-10-20,"machine learning, maschinelles lernen, ai, ki, deep learning, tensorflow","machine learning, artificial intelligence",München,Bayern
2025_0093,2025,"Senior BI Engineer, Multiple Teams, Amazon Stores",Amazon EU SARL (Germany Branch) - D70,Berlin,"Senior BI Engineer, Multiple Teams, Amazon Stores - Experience programming to extract, transform and clean large (multi-TB) data sets - Experience with theory and practice of design of experiments and statistical analysis of results - Experience with AWS technologies - Experience in scripting for automation (e.g. Python) and advanced SQL skills. - Experience with theory and practice of information retrieval, data science, machine learning and data mining - Experience working directly with business stakeholders to translate between data and business needs - Experience with data visualization using Tableau, Quicksight, or similar tools - Experience in the data/BI space This position is posted to hire for multiple teams. Team(s) currently hiring: - Amazon Strategic Account Services Strategic Account Services : What is the Amazon Marketplace? Amazon is the largest marketplace on earth. Millions of customers shop in Amazon’s marketplaces globally. Every day, customers browse, purchase, and review products sold by third-party (3P) sellers right alongside products sold by Amazon. Since 2000, Amazon welcomes companies of all sizes to offer their products, helping them reach hundreds of millions of customers, build their brands, and grow their business. What is Amazon Strategic Account Services (SAS)? With increasing complexity of today’s eCommerce and rise of opportunities, the SAS Team aims to leverage the full potential of each Amazon selling partner. Our team provides in-depth strategic consultancy using a data-driven, collaborative, and customer-focused approach to achieve commercial goals of our sellers. What is the role of a BIE? As a member of the central product team within SAS, you will assist the business teams in making data-driven decisions by transforming raw information into actionable intelligence through the creation of sophisticated data products. Key job responsibilities • Gather and translate business requirements into scalable products. • Develop complex automated data products including dashboards, reports and self-service. • Define the data architecture and mechanisms to optimize the functions of the team. • Actively mentor junior BIE colleagues on trends, technologies, and best practices. - Experience managing, analyzing and communicating results to senior leadership Amazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build. Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice (https://www.amazon.jobs/en/privacy_page) to know more about how we collect, use and transfer the personal data of our candidates. m/w/d Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","machine learning, data science",2025-07-02,"machine learning, data science","machine learning, artificial intelligence",Berlin,Berlin
2019_0492,2019,Junior Business Intelligence Analyst Jobs in Bühl,Schaeffler Automotive Buehl GmbH,Deutschland,"Junior Business Intelligence Analyst Jobs in Bühl **Überblick:** Als Junior Business Intelligence Analyst (m/w/d) bei der Schaeffler Automotive Buehl GmbH unterstützen Sie unser Team in der Analyse und Interpretation von Daten. Ihre Aufgaben umfassen die Entwicklung von Data Science-Lösungen zur Optimierung unserer Geschäftsprozesse. **Aufgaben:** - Entwicklung und Implementierung von Data Science-Modellen zur Unterstützung der Geschäftsentwicklung. - Analyse großer Datenmengen mithilfe von Tools wie Python, SQL und R. - Erstellung von Dashboards und Berichten zur Visualisierung von Daten und Erkenntnissen. - Zusammenarbeit mit verschiedenen Abteilungen zur Identifizierung von Analysebedarfen und zur Bereitstellung relevanter Insights. **Anforderungen:** - Abgeschlossenes Studium in Informatik, Mathematik, Statistik oder einem verwandten Fachgebiet. - Erfahrung mit Programmiersprachen wie Python und R sowie Datenbankabfragen mit SQL. - Grundkenntnisse in Data Science und Datenvisualisierungstechniken. - Analytisches Denkvermögen und eine hohe Auffassungsgabe. - Gute Kommunikationsfähigkeiten und Teamarbeit.",data science,2019-11-18,data science,machine learning,München,Bayern
